rgb,cmyk,url,dark,ral,nameDE,nameEN,range
92AFBE,23 7 0 25,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-230-70-15/8259,1,230 70 15,Distelblütenbleu,Thistleblossom soft blue,Blautöne
89AEC5,30 11 0 22,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-230-70-20/8260,1,230 70 20,Tennisblau,Tennis blue,Blautöne
83AFCC,35 14 0 19,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-230-70-25/8261,1,230 70 25,Oldtimerblau,Vintage blue,Blautöne
78B0D2,42 16 0 17,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-230-70-30/8262,1,230 70 30,Fitnessblau,Fitness blue,Blautöne
B7C9D4,13 5 0 16,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-230-80-10/8263,1,230 80 10,Bleichblau,Pallid blue,Blautöne
ADC7D7,19 7 0 15,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-230-80-15/8264,1,230 80 15,Alpenmorgenblau,Alpine morning blue,Blautöne
A6CAE0,25 9 0 12,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-230-80-20/8265,1,230 80 20,Hellblau,Light blue,Blautöne
CBD4DB,7 3 0 14,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-230-85-05/8266,1,230 85 05,Polarkaltbleu,Polar soft blue,Blautöne
C1D4E0,13 5 0 12,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-230-85-10/8267,1,230 85 10,Waschpulverweiß,Washing powder white,Blautöne
BBD6E7,19 7 0 9,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-230-85-15/8268,1,230 85 15,Himalayaweißblau,Himalaya white blue,Blautöne
B3D8EE,24 9 0 6,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-230-85-20/8269,1,230 85 20,Atmosphärenbleu,Atmospheric soft blue,Blautöne
DAE3E5,4 0 0 10,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-230-90-05/8270,1,230 90 05,Strahlendweiß,Brilliant white,Blautöne
2E3438,17 7 0 78,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-20-05/8271,0,240 20 05,Nachtschattenblau,Nightshade blue,Blautöne
27333D,36 16 0 76,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-20-10/8272,0,240 20 10,Holunderschwarz,Elderberry black,Blautöne
223444,50 23 0 73,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-20-15/8273,0,240 20 15,Metallblau,Metal blue,Blautöne
18334A,67 31 0 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-20-20/8274,0,240 20 20,Krähenbeerenblau,Crowberry blue,Blautöne
11314B,77 34 0 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-20-22/8275,0,240 20 22,Sattblau,Rich blue,Blautöne
41484D,15 6 0 69,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-30-05/8276,0,240 30 05,Diamantgrau,Diamond grey,Blautöne
3B4954,29 13 0 67,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-30-10/8277,0,240 30 10,Schmutzblau,Dirty blue,Blautöne
364A5B,40 18 0 64,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-30-15/8278,0,240 30 15,Tiefseeblau,Deep sea blue,Blautöne
2D4960,53 23 0 62,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-30-20/8279,0,240 30 20,Lasuritblau,Lazurite blue,Blautöne
1E4867,70 30 0 59,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-30-25/8280,0,240 30 25,Arbeitsblau,Work blue,Blautöne
12486D,83 33 0 57,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-30-30/8281,0,240 30 30,Schmucksteinblau,Gemstone blue,Blautöne
0B4872,90 36 0 55,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-30-35/8282,0,240 30 35,Kapitänsblau,Captain blue,Blautöne
565E64,13 5 0 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-40-05/8283,0,240 40 05,Blauanthrazit,Blue anthracite,Blautöne
515F6B,24 11 0 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-40-10/8284,0,240 40 10,Schwarzdornblau,Blackthorn blue,Blautöne
4A6073,35 16 0 54,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-40-15/8285,0,240 40 15,Celesteblau,Celeste blue,Blautöne
405F78,46 20 0 52,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-40-20/8286,0,240 40 20,Jeansblau,Denim blue,Blautöne
386080,56 25 0 49,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-40-25/8287,0,240 40 25,Orientblau,Orient blue,Blautöne
2C5E87,67 30 0 47,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-40-30/8288,0,240 40 30,Matrosenblau,Sailor blue,Blautöne
125E8D,87 33 0 44,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-40-35/8289,0,240 40 35,Steinblau,Stone blue,Blautöne
0A5D94,93 37 0 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-40-40/8290,0,240 40 40,Reinbleu,Pure light blue,Blautöne
6F777C,10 4 0 51,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-50-05/8291,0,240 50 05,Rauchblau,Smoky blue,Blautöne
677683,21 9 0 48,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-50-10/8292,0,240 50 10,Werkzeugblau,Tool blue,Blautöne
60788B,30 13 0 45,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-50-15/8293,0,240 50 15,Technikblau,Technical blue,Blautöne
577792,40 18 0 42,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-50-20/8294,0,240 50 20,Coelinblau,Coelin blue,Blautöne
4F7899,48 21 0 40,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-50-25/8295,0,240 50 25,Grönlandblau,Greenland blue,Blautöne
4677A0,56 25 0 37,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-50-30/8296,0,240 50 30,Sommerblau,Summer blue,Blautöne
3676A7,67 29 0 34,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-50-35/8297,0,240 50 35,Werbeblau,Advertising blue,Blautöne
2A75AD,75 32 0 32,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-50-40/8298,0,240 50 40,Tuschblau,Indian ink blue,Blautöne
879097,10 4 0 40,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-60-05/8299,1,240 60 05,Brieftaubenblau,Carrier pigeon blue,Blautöne
7E8F9C,19 8 0 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-60-10/8300,1,240 60 10,Vogelblau,Bird blue,Blautöne
7890A4,26 12 0 35,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-60-15/8301,1,240 60 15,Architekturblau,Architecture blue,Blautöne
7192AD,34 15 0 32,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-60-20/8302,1,240 60 20,Hemdblau,Shirt blue,Blautöne
6992B4,41 18 0 29,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-60-25/8303,1,240 60 25,Stahlhellblau,Steel light blue,Blautöne
5E91BC,50 22 0 26,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-60-30/8304,1,240 60 30,Märchenblau,Fairytale blue,Blautöne
5491C3,56 25 0 23,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-60-35/8305,1,240 60 35,Prinzessblau,Princess blue,Blautöne
4A92C7,62 26 0 21,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-60-40/8306,1,240 60 40,Klarblau,Clear blue,Blautöne
A2AAB1,8 3 0 30,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-70-05/8307,1,240 70 05,Wäscheblau,Laundry blue,Blautöne
9BABB8,15 7 0 27,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-70-10/8308,1,240 70 10,Augenblau,Eye blue,Blautöne
93ACC1,23 10 0 24,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-70-15/8309,1,240 70 15,Bermudablau,Bermuda blue,Blautöne
8BACC7,30 13 0 21,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-70-20/8310,1,240 70 20,Meerblau,Sea blue,Blautöne
84ADCF,36 16 0 18,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-70-25/8311,1,240 70 25,Madonnablau,Madonna blue,Blautöne
78ABD5,43 19 0 16,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-70-30/8312,1,240 70 30,Karibikblau,Caribbean blue,Blautöne
BCC5CB,7 2 0 20,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-80-05/8313,1,240 80 05,Dunstblau,Hazy blue,Blautöne
B8C8D6,14 6 0 16,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-80-10/8314,1,240 80 10,Topashellbleu,Light topaz soft blue,Blautöne
B0C8DD,20 9 0 13,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-80-15/8315,1,240 80 15,Babyblau,Baby blue,Blautöne
A7C9E5,27 12 0 10,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-80-20/8316,1,240 80 20,Kristallblau,Crystal blue,Blautöne
CBD4DB,7 3 0 14,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-85-05/8317,1,240 85 05,Eisgrau,Ice grey,Blautöne
C3D4E2,13 6 0 11,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-85-10/8318,1,240 85 10,Luftblau,Air blue,Blautöne
BBD5EA,20 8 0 8,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-85-15/8319,1,240 85 15,Pariserblau,Paris blue,Blautöne
DAE3E9,6 2 0 8,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-90-05/8320,1,240 90 05,Bleuweiß,Soft blue white,Blautöne
D1E5EF,12 4 0 6,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-240-90-10/8321,1,240 90 10,Kalkbleu,Chalky blue white,Blautöne
17304B,69 36 0 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-20-20/8322,0,250 20 20,Kosmosblau,Cosmos blue,Blautöne
112E50,78 42 0 68,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-20-25/8323,0,250 20 25,Dunkeljeansblau,Dark denim blue,Blautöne
34465A,42 22 0 64,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-30-15/8324,0,250 30 15,Schwarzwaldblau,Black Forest blue,Blautöne
2C4662,55 28 0 61,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-30-20/8325,0,250 30 20,Schwalbenblau,Swallow blue,Blautöne
25476A,65 33 0 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-30-25/8326,0,250 30 25,Marinedunkelblau,Navy dark blue,Blautöne
144571,82 38 0 55,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-30-30/8327,0,250 30 30,Pompejiblau,Pompeii blue,Blautöne
525E6C,24 12 0 57,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-40-10/8328,0,250 40 10,Trekkingblau,Trekking blue,Blautöne
4B5E74,35 18 0 54,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-40-15/8329,0,250 40 15,Stahlblaugrau,Steel blue grey,Blautöne
435D79,44 23 0 52,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-40-20/8330,0,250 40 20,Beerenblau,Berry blue,Blautöne
3A5D82,55 28 0 49,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-40-25/8331,0,250 40 25,Leinenblau,Linen blue,Blautöne
2E5D8A,66 32 0 45,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-40-30/8332,0,250 40 30,Poolblau,Pool blue,Blautöne
1F5B90,78 36 0 43,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-40-35/8333,0,250 40 35,Eisvogelblau,Kingfisher blue,Blautöne
155B95,85 38 0 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-40-40/8334,0,250 40 40,Europablau,Europe blue,Blautöne
697684,20 10 0 48,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-50-10/8335,0,250 50 10,Metallgrau,Metal grey,Blautöne
62758C,30 16 0 45,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-50-15/8336,0,250 50 15,Titanblau,Titanium blue,Blautöne
5C7693,37 19 0 42,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-50-20/8337,0,250 50 20,Mallorcablau,Mallorca blue,Blautöne
54759B,45 24 0 39,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-50-25/8338,0,250 50 25,Linoleumblau,Linoleum blue,Blautöne
4B74A4,54 29 0 35,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-50-30/8339,0,250 50 30,Prominentblau,Prominent blue,Blautöne
4074AC,62 32 0 32,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-50-35/8340,0,250 50 35,Türkischblau,Turkish blue,Blautöne
3074B4,73 35 0 29,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-50-40/8341,0,250 50 40,Urblau,Primal blue,Blautöne
818E9E,18 10 0 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-60-10/8342,1,250 60 10,Vogelblaugrau,Bird blue grey,Blautöne
7C8FA7,25 14 0 34,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-60-15/8343,1,250 60 15,Sanftblau,Gentle blue,Blautöne
748EAF,33 18 0 31,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-60-20/8344,1,250 60 20,Aragonitblau,Aragonite blue,Blautöne
6D8EB7,40 22 0 28,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-60-25/8345,1,250 60 25,Perlblau,Pearl blue,Blautöne
648EBE,47 25 0 25,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-60-30/8346,1,250 60 30,Topasblau,Topaz blue,Blautöne
5C8DC7,53 29 0 21,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-60-35/8347,0,250 60 35,Stratosblau,Stratos blue,Blautöne
548ECF,59 31 0 18,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-60-40/8348,0,250 60 40,Bauwerkblau,Structural blue,Blautöne
9CAABA,16 8 0 27,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-70-10/8349,1,250 70 10,Nebelblau,Foggy blue,Blautöne
96AAC2,22 12 0 23,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-70-15/8350,1,250 70 15,Kreideblau,Chalk blue,Blautöne
8FA9CA,29 16 0 20,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-70-20/8351,1,250 70 20,Mittelblau,Medium blue,Blautöne
89AAD2,34 19 0 17,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-70-25/8352,1,250 70 25,Wiesenblütenblau,Meadow blossom blue,Blautöne
80A9D9,41 22 0 14,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-70-30/8353,1,250 70 30,Ginsterfalterblau,Broom butterfly blue,Blautöne
B9C6D6,13 7 0 16,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-80-10/8354,1,250 80 10,Hellcyan,Light cyan,Blautöne
B4C8DE,18 9 0 12,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-80-15/8355,1,250 80 15,Himalayablau,Himalaya blue,Blautöne
A9C3E4,25 14 0 10,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-80-20/8356,1,250 80 20,Samtblau,Velvet blue,Blautöne
CAD0D8,6 3 0 15,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-85-05/8357,1,250 85 05,Weißblau,White blue,Blautöne
C4D1E2,13 7 0 11,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-85-10/8358,1,250 85 10,Waschmittelbleu,Washing powder soft blue,Blautöne
BFD3EA,18 9 0 8,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-85-15/8359,1,250 85 15,Diamantbleu,Diamond soft blue,Blautöne
DBE1E8,5 3 0 9,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-250-90-05/8360,1,250 90 05,Eisweiß,Ice white,Blautöne
2F343A,18 10 0 77,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-20-05/8361,0,260 20 05,Blauschwarz,Blue-black,Blautöne
2B333F,31 19 0 75,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-20-10/8362,0,260 20 10,Natoblau,Nato blue,Blautöne
223045,50 30 0 72,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-20-15/8363,0,260 20 15,Anzugblau,Suit blue,Blautöne
1E314B,60 34 0 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-20-20/8364,0,260 20 20,Halitblau,Halite blue,Blautöne
42474E,15 8 0 69,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-30-05/8365,0,260 30 05,Bergentengrau,Alpine duck grey,Blautöne
3F4756,26 17 0 66,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-30-10/8366,0,260 30 10,Bronzeblau,Bronze blue,Blautöne
3A475C,36 22 0 63,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-30-15/8367,0,260 30 15,Berlinerblau,Berlin blue,Blautöne
344663,47 29 0 61,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-30-20/8368,0,260 30 20,Frankreichblau,French blue,Blautöne
2A4569,60 34 0 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-30-25/8369,0,260 30 25,Tansanitblau,Tanzanite blue,Blautöne
254672,67 38 0 55,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-30-30/8370,0,260 30 30,Opalblau,Opal blue,Blautöne
14437B,83 45 0 51,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-30-35/8371,0,260 30 35,Königsblau,Royal blue,Blautöne
585D64,11 6 0 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-40-05/8372,0,260 40 05,Schwedenblau,Swedish blue,Blautöne
565F6E,21 13 0 56,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-40-10/8373,0,260 40 10,Schotenblau,Sheet blue,Blautöne
515E75,30 19 0 54,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-40-15/8374,0,260 40 15,Zwetschgenblau,Plum blue,Blautöne
485B7A,40 25 0 52,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-40-20/8375,0,260 40 20,Kadettblau,Cadet blue,Blautöne
435C83,48 29 0 48,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-40-25/8376,0,260 40 25,Emailleblau,Enamel blue,Blautöne
3D5C89,55 32 0 46,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-40-30/8377,0,260 40 30,Kopenhagenerblau,Copenhagen blue,Blautöne
335A90,64 37 0 43,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-40-35/8378,0,260 40 35,Bauhausblau,Bauhaus blue,Blautöne
205A9B,79 41 0 39,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-40-40/8379,0,260 40 40,Marineblau,Navy blue,Blautöne
1458A2,87 45 0 36,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-40-45/8380,0,260 40 45,LEDblau,LED blue,Blautöne
6F747C,10 6 0 51,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-50-05/8381,0,260 50 05,Spitzbergenblau,Spitsbergen blue,Blautöne
6C7484,18 12 0 48,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-50-10/8382,0,260 50 10,Zypressengraublau,Cypress grey blue,Blautöne
67748C,26 17 0 45,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-50-15/8383,0,260 50 15,Mahonienbeerenblau,Mahonia berry blue,Blautöne
647694,32 20 0 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-50-20/8384,0,260 50 20,Kröpperblau,Doves blue,Blautöne
5D759E,41 25 0 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-50-25/8385,0,260 50 25,Biedermeierblau,Biedermeier blue,Blautöne
5574A7,49 30 0 34,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-50-30/8386,0,260 50 30,Pekingblau,Beijing blue,Blautöne
4C72AC,55 33 0 32,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-50-35/8387,0,260 50 35,Vermeerblau,Vermeer blue,Blautöne
4373B7,63 37 0 28,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-50-40/8388,0,260 50 40,Porzellanblau,Meissen blue,Blautöne
888E96,9 5 0 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-60-05/8389,1,260 60 05,Seehundgrau,Seal grey,Blautöne
848D9E,16 10 0 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-60-10/8390,1,260 60 10,Diopsidblau,Diopside blue,Blautöne
8390A9,22 14 0 33,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-60-15/8391,1,260 60 15,Nordlandblau,Nordland blue,Blautöne
7B8EAF,29 18 0 31,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-60-20/8392,1,260 60 20,Moorbeerenblau,Cranberry blue,Blautöne
768EB7,35 22 0 28,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-60-25/8393,1,260 60 25,Lupinenblau,Lupine blue,Blautöne
708EC0,41 26 0 24,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-60-30/8394,1,260 60 30,Sadebeerenbleu,Blueberry soft blue,Blautöne
678DC8,48 29 0 21,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-60-35/8395,1,260 60 35,Leuchtendblau,Brilliant blue,Blautöne
A6ABB3,7 4 0 29,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-70-05/8396,1,260 70 05,Nordlichtgrau,Northern light grey,Blautöne
A1AABB,13 9 0 26,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-70-10/8397,1,260 70 10,Sturmvogelblaugrau,Petrel blue grey,Blautöne
9AA9C3,21 13 0 23,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-70-15/8398,1,260 70 15,Nordlandhellblau,Nordland light blue,Blautöne
96A9CC,26 17 0 19,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-70-20/8399,1,260 70 20,Mattblau,Matte blue,Blautöne
8EA8D4,33 20 0 16,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-70-25/8400,1,260 70 25,Pazifikblau,Pacific blue,Blautöne
C0C5CE,6 4 0 19,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-80-05/8401,1,260 80 05,Lichtblaugrau,Light blue grey,Blautöne
BBC4D6,12 8 0 16,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-80-10/8402,1,260 80 10,Puderbleu,Powder soft blue,Blautöne
B5C4DE,18 11 0 12,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-80-15/8403,1,260 80 15,Windblau,Wind blue,Blautöne
CCD0D8,5 3 0 15,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-85-05/8404,1,260 85 05,Satinweiß,Satin white,Blautöne
C8D2E4,12 7 0 10,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-85-10/8405,1,260 85 10,Meeresbrisengrün,Sea breeze green,Blautöne
DCE0E5,3 2 0 10,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-260-90-05/8406,1,260 90 05,Milchblau,Milk blue,Blautöne
212E4C,56 39 0 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-20-20/8407,0,270 20 20,Krähenschwarzblau,Crow black blue,Blautöne
192C52,69 46 0 67,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-20-25/8408,0,270 20 25,Indigoschwarz,Indigo black,Blautöne
132C5B,79 51 0 64,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-20-29/8409,0,270 20 29,Kraftblau,Effervescent blue,Blautöne
3C455C,34 25 0 63,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-30-15/8410,0,270 30 15,Mitternachtsblau,Midnight blue,Blautöne
384463,43 31 0 61,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-30-20/8411,0,270 30 20,Dunkelblau,Dark blue,Blautöne
32446B,53 36 0 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-30-25/8412,0,270 30 25,Traubenblau,Grape blue,Blautöne
2A4171,62 42 0 55,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-30-30/8413,0,270 30 30,Mediciblau,Medici blue,Blautöne
21407A,72 47 0 52,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-30-35/8414,0,270 30 35,Kolibriblau,Colibri blue,Blautöne
163D81,82 52 0 49,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-30-40/8415,0,270 30 40,Prinzenblau,Prince blue,Blautöne
545C74,27 20 0 54,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-40-15/8416,0,270 40 15,Zinngrau,Pewter grey,Blautöne
4E5B7C,37 26 0 51,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-40-20/8417,0,270 40 20,Salonblau,Parlour blue,Blautöne
4B5B84,43 31 0 48,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-40-25/8418,0,270 40 25,Funktionsblau,Functional blue,Blautöne
44588B,51 36 0 45,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-40-30/8419,0,270 40 30,Schminkblau,Make-up blue,Blautöne
3C5793,59 40 0 42,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-40-35/8420,0,270 40 35,Lapislazuliblau,Lapis lazuli blue,Blautöne
33559A,66 44 0 39,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-40-40/8421,0,270 40 40,Zauberblau,Magic blue,Blautöne
6E7586,17 12 0 47,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-50-10/8422,0,270 50 10,Brokatblau,Brocade blue,Blautöne
6C758F,24 18 0 43,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-50-15/8423,0,270 50 15,Edelblau,Noble blue,Blautöne
677396,31 23 0 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-50-20/8424,0,270 50 20,Delfterblau,Delft blue,Blautöne
63739E,37 27 0 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-50-25/8425,0,270 50 25,Cocktailblau,Cocktail blue,Blautöne
5C70A6,44 32 0 34,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-50-30/8426,0,270 50 30,Salbeiblütenblau,Sage blossom blue,Blautöne
556EAB,50 35 0 32,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-50-35/8427,0,270 50 35,Wienerblau,Viennese blue,Blautöne
4F6FB6,56 39 0 28,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-50-40/8428,0,270 50 40,Kornblumenblau,Cornflower blue,Blautöne
868D9F,15 11 0 37,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-60-10/8429,1,270 60 10,Fantasiegrau,Fantasy grey,Blautöne
858EA9,21 15 0 33,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-60-15/8430,1,270 60 15,Fliederblau,Lilac blue,Blautöne
808CB1,27 20 0 30,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-60-20/8431,1,270 60 20,Lavendelblau,Lavender blue,Blautöne
